56127225.110260,1971396.656384,56063738.974594,74054087.961393,-461740.978672,-17495705.357747,53082533.137737,0
50747057.377672,143022.102853,50433197.216399,-15278231.821380,-4394725.276733,-6001424.296941,3255660.065316,0
55330813.766139,2830373.161209,57079026.010245,88802052.349950,-3690915.636200,-18545511.012930,68618912.830503,0
70496440.691738,-1583565.905583,66538219.437388,-57502354.415836,-5266266.609442,-49017524.792407,-291830289.605318,2
64802400.238837,114809.627131,62921853.640319,-2859753.164602,3162839.923595,-1308248.466108,-267147915.795383,2
65137011.512315,-130110.975265,64977169.489720,82256073.929624,-10449403.125648,50441243.257119,-208293473.840527,1
63710543.223660,972655.056919,64904105.334203,-123134067.732212,-62271688.470418,-48828536.867687,-170424790.400465,1
56350898.349541,4198464.249577,56347577.873473,-82621502.789412,11148046.075808,11008283.627033,-73517397.679338,1
71281162.995452,-1650703.662833,66693932.872829,-56716955.273960,-5149330.802140,-47543330.554725,-324294859.889042,1
66556524.599339,-3594613.407678,62530880.573963,156818059.857099,24161922.266634,18617166.193652,18352285.707449,4
65593961.469978,1295148.258346,72783004.644587,-9499233.376055,16227194.940200,9583238.597070,204325520.742118,2
59098915.735485,1902438.027663,60764165.381119,37756441.234635,1619354.276234,-42185206.336412,12007674.011105,3
70450068.103021,-1341697.943075,74067431.621957,97479364.302448,17462601.841975,-38541638.611035,19760247.403301,3
51180091.757308,1081556.925009,50946667.921527,6187441.964917,-17427261.271428,-12085835.005557,8447684.571245,3
65592326.634032,1063796.345187,65103228.233763,280263383.785196,-52549778.225221,7304371.251099,-50071251.114407,2
57223628.274394,-4172596.468247,56267519.905344,55986557.707726,15267740.265857,-12030179.944111,-97507427.587263,4
59870969.351034,-2010463.395788,63713374.281226,44559561.706051,19901349.962524,1684750.786610,-168464326.745884,1
63759736.892699,-5715551.053206,73710623.119217,123508641.464920,-25590102.574642,-10872440.171691,-63508792.130445,3
56253411.004269,-4150153.897667,55008032.195578,43951615.502960,23444344.331947,-17748181.831779,-69997714.124331,4
64405254.907535,-5256438.908049,73543560.252077,129254534.235083,-25789301.508298,-14064590.413834,-79207854.668951,2
63225381.340075,1960971.264347,70740470.528187,-41254.367823,14052944.475786,19669212.347115,159512462.401913,2
51180091.757308,1081556.925009,50946667.921527,6187441.964917,-17427261.271428,-12085835.005557,8447684.571245,3
65633337.241931,1026287.157760,64823061.293946,277745626.469533,-54431609.834791,7328707.736533,-47604593.517227,0
57140441.160847,-1920409.905542,59778398.475660,35519813.297739,21999128.729888,-6563946.971849,-98849788.442045,2
57993029.992513,2835099.178275,58950946.568947,37413520.150442,-9625470.819151,-26533208.841868,16554409.437341,3
50813054.262632,569554.224985,50531915.983964,2684029.626047,-12777614.875009,-6584842.707591,6632528.160216,2
56358314.475919,-1995466.850056,58608270.369208,33618665.863098,21785670.116859,-9325382.871483,-83300658.208214,3
66626534.181546,540026.380173,64832346.010981,157085474.857271,-49304449.012099,71464804.068237,-183873515.960127,2
65582113.510219,847532.053985,64402572.537699,277842693.408473,-54740963.313429,8781346.519629,-49917172.954996,0
64742046.272552,10654.494614,65814846.778240,3714340.114176,-382883.701022,3103646.388138,265456671.055173,2
64844590.420303,-5210560.447788,73902591.063100,129614094.550380,-20681211.086628,-17628003.220771,-46951358.033621,3
56753304.275741,-4065498.801482,55984340.428185,58112712.238148,16637512.805248,-11313680.315805,-92273288.911324,4
60883353.170617,6233983.975307,61512102.287990,-129603096.991365,-18587626.806704,-8459860.057686,-136597617.816235,2
58473578.391414,2937221.984410,59351372.631341,38054990.540628,-9426120.664704,-29939974.137823,21206565.325620,3
65714120.258652,1480957.995074,71468395.658084,-4608678.698858,12912268.637080,15620508.011324,217817100.102113,3
70188864.822951,-1392303.980517,73400712.952677,100510950.837788,17100020.202916,-40563384.981624,12877398.971979,3
62725776.900558,3447252.372755,57352634.231866,-131185565.251112,-9630027.500446,-12181147.460028,-48914086.074039,2
65702427.590444,1564958.542836,72875266.568121,-5864244.971508,16138085.059003,13701084.214000,201690518.347079,1
65582113.510219,847532.053985,64402572.537699,277842693.408473,-54740963.313429,8781346.519629,-49917172.954996,0
57117421.111833,-4153112.492387,56161002.984613,62524411.319025,19450887.851617,-8745312.203241,-87157085.786329,2
64403581.093579,-5174676.948698,72696640.956338,138602449.429087,-19245677.133524,-12236723.895614,-66149753.782120,2
59870969.351034,-2010463.395788,63713374.281226,44559561.706051,19901349.962524,1684750.786610,-168464326.745884,1
51030393.651123,757405.900022,50733521.073787,4201952.622597,-15867521.031383,-9197051.217956,7361542.430335,1
57256527.032962,4853402.414768,56643483.359332,-80611067.410780,6211958.478161,4417793.332443,-77561466.778156,1
53498378.302099,2761487.859300,53189698.704857,10404645.859365,-26650224.830767,-20170787.505888,19135334.091041,4
53498378.302099,2761487.859300,53189698.704857,10404645.859365,-26650224.830767,-20170787.505888,19135334.091041,3
62559431.720580,-80882.216666,64462374.900905,39268059.111552,6251064.427613,51015534.811163,264224082.111728,2
57902831.774471,5010906.918865,57674141.967303,-90873612.152336,-1480232.553588,-4315288.128876,-87284958.692373,1
53195650.170185,2525728.813815,52892478.173819,7322326.863373,-24112248.131046,-19937538.151568,18461292.953959,1
63239119.731957,-474983.603217,64535265.400989,37017768.434543,5147337.493291,51158941.250693,270912120.838230,1
48922848.865488,-419192.745071,48890763.874513,3392775.742200,-5650591.987912,291842.371149,-13921720.252894,4
51822062.771410,2005637.403168,50669042.849027,28104721.382705,-27307527.116571,-10622091.709219,16219929.704261,4
51548357.066088,1692451.759747,50574934.943002,28106550.464683,-27596235.706730,-12062840.357200,9908815.033553,4
49208643.083551,-397804.683254,49443830.228015,4774485.629307,-9327262.443436,-1626538.436805,-31494893.946026,4
49633991.759936,-94160.877380,49401420.898445,-7563960.571498,-5812018.497697,-3362114.257981,-20106140.811625,3
52261376.009353,2161610.129775,50866539.166247,34253337.720226,-27191447.723022,-9226125.082612,19369062.718166,3
49257593.971543,-345559.634739,48946187.757970,5422141.800006,-3176800.810217,602471.511760,-9730244.405217,2
52503996.256464,2254646.810244,50948075.079943,37471674.226377,-24754039.320267,-6677528.066978,22361710.815553,1
55581936.670909,-3596871.353931,54363406.589847,42615130.574898,28869768.798667,-22664646.077269,-52905030.187906,2
55581936.670909,-3596871.353931,54363406.589847,42615130.574898,28869768.798667,-22664646.077269,-52905030.187906,2
55581936.670909,-3596871.353931,54363406.589847,42615130.574898,28869768.798667,-22664646.077269,-52905030.187906,2
56504314.988346,4708119.794283,55145374.021914,-89234833.012884,8919970.355744,2107810.069126,-74916480.511877,2
58523862.731272,-214595.730416,55195157.924394,-8463150.006805,5216353.756457,4428221.619099,-2136512.409197,4
58338938.665721,-534147.196095,55287077.234901,-14852095.691458,1848085.418290,95610.130343,-2549014.198066,4
53809427.806562,-2150874.150591,53099950.355899,43808186.949470,-14931735.924787,32339488.896448,-55358009.250336,4
59008790.178045,-457246.097167,55345913.291007,10481525.085352,11090548.575934,15920251.106174,-14942989.011209,4
59008790.178045,-457246.097167,55345913.291007,10481525.085352,11090548.575934,15920251.106174,-14942989.011209,4
51468515.407598,756231.491959,51149646.455378,-4936408.744946,-4505113.987367,471238.361737,-11423324.977033,0
57347088.062848,1503635.577026,62241536.854417,-76512280.853704,2744001.194952,32661019.553608,42618587.356299,0
52608307.958768,-2312593.044044,51204235.724453,-12294417.328377,20000959.171352,-31900755.098295,-51943345.306088,4
55017353.484870,-5696587.046193,56713506.571528,-108650659.854368,7023671.911005,2815815.966618,129614048.873704,0
51473145.415311,710605.817364,51154500.008116,-5401848.005653,-1082585.834090,-702905.037369,-557206.917377,4
57403187.280277,1413504.842524,62584020.274155,-79355998.955717,1103541.010305,33810926.313530,43441287.536943,2
51690599.046706,-2475580.813173,51016705.007660,9950714.944870,22580090.642212,-26181557.849173,-35223467.959854,2
51473145.415311,710605.817364,51154500.008116,-5401848.005653,-1082585.834090,-702905.037369,-557206.917377,4
56867165.431799,1589142.271278,61391643.437670,-81200780.663334,3588923.325511,36216105.481807,19678383.515276,2
51451549.589247,-2229931.296016,50900407.474005,7394221.670324,19088115.342572,-26011362.888193,-40066041.540274,2
51487557.569391,667073.433973,51221643.410692,-5926552.037411,2381604.036934,-1726343.490521,10278574.397668,3
57347088.062848,1503635.577026,62241536.854417,-76512280.853704,2744001.194952,32661019.553608,42618587.356299,1
50962523.515437,-1921386.740549,50554706.560220,10794427.549141,16465012.675982,-22296442.006043,-35411555.793367,2
68098717.847503,-20169.142489,65731266.270321,-20089981.061079,-4133654.830739,-20625008.121977,308388369.297684,3
56733994.088638,-2587264.540008,53710692.652807,67421064.666173,15624533.226532,-18843232.272544,-26637807.192436,1
57200863.036136,4264770.618346,54527078.916722,126184034.367331,-6243007.497266,-2590018.936261,75254103.592489,1
54446597.656549,-2820452.114727,52465323.334017,43050183.999552,25132148.104345,-18550804.101917,-28065706.736970,2
67573819.792770,292202.494526,65401334.610868,-28974131.736748,-2930572.244879,-26376913.639295,303306780.683577,2
59724523.293954,-2182895.485803,55793371.769759,120586613.198025,2070949.503104,-18997652.419920,-25230939.392023,3
65226039.535060,90876.518768,64699549.771660,-35042906.790848,-526177.434471,-33944168.083843,298121853.585116,3
67250507.530630,219819.649302,65334375.822021,-30051269.548298,-2437784.712390,-26205188.834471,304132046.525834,1
58006337.610957,-2569105.812660,54578615.644897,86526772.690743,9876069.818308,-18879041.541752,-27082879.959336,1
52167886.753038,-370977.297845,52069690.670428,17284907.995584,-3626789.205916,-5872403.283052,-10386283.718556,1
52129091.575251,-447625.021840,52028156.114003,19066273.572692,-1133567.933714,-4782853.579356,-10758501.558787,0
52181584.235917,-343461.256876,52080873.553792,15424294.853408,-4627476.178517,-5815901.830628,-10214619.835341,2
52167886.753038,-370977.297845,52069690.670428,17284907.995584,-3626789.205916,-5872403.283052,-10386283.718556,0
49294764.185373,-340110.785406,49016082.338688,-2324932.641279,-4332404.684218,1432671.472188,-9134174.148551,2
51109002.707199,3261088.018119,50991997.274710,28869673.681608,-30231533.061160,-30958136.531829,29124651.684354,1
49104683.176616,-8922.793140,49170863.981899,-3839984.622040,-7867216.135958,541895.024894,-8579676.669256,1
58057635.168776,889626.207050,57371129.713623,39589738.498396,-3812671.547655,5103261.473837,107618518.943968,3
58916759.136764,1080612.946522,57354059.189743,44997196.660395,-10143326.096492,8839996.947067,110986822.428699,2
58444798.612458,1083249.808104,57522394.606053,44538238.113432,-7790865.027355,3576831.247772,114767936.530981,4
63412315.546291,919299.876361,64900303.274871,-87963747.530924,-7486931.085824,-48993282.456123,-209496968.634914,1
58916759.136764,1080612.946522,57354059.189743,44997196.660395,-10143326.096492,8839996.947067,110986822.428699,1
64852554.274526,-1212698.836882,67061381.249709,-295066493.005854,-46261815.363132,-9352499.047462,-52288827.646011,1
51377877.944520,-1036594.113193,50930145.699072,12926754.584531,5470874.946291,-7536237.925128,-8060818.893407,2
64889909.958776,-993312.262305,66347261.441381,-295804726.488510,-49162753.074282,-9536687.709450,-51864981.003447,2
51377877.944520,-1036594.113193,50930145.699072,12926754.584531,5470874.946291,-7536237.925128,-8060818.893407,0
65018525.431953,-1227136.005779,66687278.263965,-293024872.589964,-49500460.199520,-10637259.558601,-54271500.436823,2
51145181.775544,-876020.480456,50720821.171560,12741360.475406,1387767.068066,-8141364.629483,-6273333.853503,2
76680612.657704,2106507.665495,77795219.055938,3331208.006409,29093947.605882,20686745.981659,-64083468.895601,1
75295371.933040,1419838.157753,76484531.165825,-40723915.277950,4060662.795208,1705771.493367,-59562759.600307,2
76680612.657704,2106507.665495,77795219.055938,3331208.006409,29093947.605882,20686745.981659,-64083468.895601,1
75295371.933040,1419838.157753,76484531.165825,-40723915.277950,4060662.795208,1705771.493367,-59562759.600307,2
52274209.036555,2088326.513282,52456363.297450,8242173.903110,-20460930.594560,-25420209.799078,7801468.860311,2
69756624.409818,-281656.377864,72280958.304178,290921261.322553,-18591383.322157,4421079.199287,-63421453.835157,1
63803087.300266,-309323.787788,63062785.545185,-283879842.363317,16065286.858357,-6941142.697194,9146453.941994,2
66807828.030600,-1959476.179517,63531335.211991,259240251.248477,-27580757.957242,9090847.906189,-43201850.853670,2
58802217.012894,3295616.002022,56733138.314144,-135083441.295815,-14586018.882079,-17113256.403578,-88937779.426777,2
50602643.405049,279298.996725,50254893.422412,-11370924.479564,-6884693.549199,-6657898.768319,-6625732.672221,2
61744822.807018,-3516172.590664,63158159.139041,98536580.017294,2930000.491908,33367381.994626,-199517966.938921,2
68747131.362219,667082.506182,73143513.915233,309363053.479598,-38127613.170519,16544414.493930,-79565452.214867,2
51605384.607692,-832822.966735,51533383.807354,-3526650.537950,2429253.277260,-7225270.373760,-419734.343051,3
58560882.693984,3389500.775790,56466013.980130,-130006786.615696,-10884909.295483,-16244986.349516,-88429920.813526,2
66265508.146712,-2122558.159387,62566261.721728,239217217.755219,-25859839.041072,9422645.381057,-41806178.200642,3
69756624.409818,-281656.377864,72280958.304178,290921261.322553,-18591383.322157,4421079.199287,-63421453.835157,3
61067316.013218,-3909491.626852,62614124.026229,97569617.198025,5398051.774743,25890829.561657,-186044810.998013,1
50627116.754070,368042.946728,50270627.149234,-13191781.772078,-7132698.503619,-8158625.509988,-6647798.169654,2
55737090.622370,4196538.436176,57258565.549185,31446872.021160,3625035.419664,-35123593.937927,49466121.935825,1
53922097.950882,3286553.442032,56002620.048583,-37526831.817159,4182269.744244,21936427.052013,-53209831.969743,2
53577061.173211,-2851006.534878,54576396.294135,24867216.748734,24281613.162142,-22455509.880819,-23737015.139524,2
68905127.002868,-411062.706914,71247521.286225,285335068.835109,-16538144.703269,1725325.063757,-52146035.887487,1
66227210.647766,-1973442.256782,62673278.031932,242359030.654911,-25426207.134488,9473341.963950,-41515274.920057,1
50677195.700447,402257.517192,50355772.242274,-10940572.633240,-8329590.636277,-7467892.957057,-9424221.368436,3
52081158.271511,-976805.175485,52353402.519075,-1351520.506992,5328405.687192,-7155889.988984,-1836725.514731,1
63803087.300266,-309323.787788,63062785.545185,-283879842.363317,16065286.858357,-6941142.697194,9146453.941994,1
64953558.114541,2677632.537226,63861758.586363,189696345.970842,54557832.197859,45873414.747800,141228764.672522,1
64009978.120381,881612.486112,65198691.379529,-273850983.499620,37729519.651470,540587.107104,44051894.393400,1
67519894.413088,793094.862147,66106710.791627,-43058481.030556,1644425.981778,-32414817.563912,-297006664.403801,1
54344525.748965,-1334945.003069,53046535.329746,-23982478.974349,-12716126.020473,22551130.652415,15801786.422874,1
68796719.841365,857524.678228,65421595.823203,61426949.265484,-5679290.982953,45121290.816670,-274205675.918280,1
64953558.114541,2677632.537226,63861758.586363,189696345.970842,54557832.197859,45873414.747800,141228764.672522,3
66002613.715382,1482011.827732,66894407.016416,287109588.233451,-58212558.439088,8507211.778307,-50765996.145784,2
66047983.212544,84629.492899,64894017.640901,-19524119.020815,2168260.121830,-17266361.727364,-284497982.630650,3
63859363.524654,1030966.566608,65908982.187784,-266362924.309883,37105743.502746,337179.880279,40941996.023811,3
50989958.853859,-401208.511993,50784924.907997,-13530665.140151,-7640609.536124,13781516.491163,3488976.715600,2
67740188.612080,406878.497572,65295903.944828,57707297.805269,-3442392.662300,45691614.589574,-280801920.239681,2
65537619.792126,2019458.109155,64528238.199388,190291018.487552,51978771.489223,49325124.315270,135544384.979179,4
66075779.557906,1808839.091067,67671417.821160,286917687.671650,-55203411.663354,7039719.166066,-50514322.290699,1
66284284.105063,99166.068321,64907406.539638,-19929529.804453,2554136.562066,-19192268.934934,-285301850.754604,4
67740188.612080,406878.497572,65295903.944828,57707297.805269,-3442392.662300,45691614.589574,-280801920.239681,2
51115165.889697,-627727.676777,50952387.287302,-13634229.584932,-11125820.358969,14545848.220157,3416060.071602,2
63890644.573361,1032152.389085,65821673.840784,-269552856.673769,37946272.738289,2072300.185169,42817181.829933,4
68100235.000549,522898.986906,65357931.771604,60770975.703508,-4868841.849377,48314799.254698,-277724200.331251,2
51115165.889697,-627727.676777,50952387.287302,-13634229.584932,-11125820.358969,14545848.220157,3416060.071602,3
67405649.484744,759284.484975,66086622.103377,-43476265.339508,2445520.362327,-31102588.704204,-296037027.834417,2
64291809.601852,1280340.899787,66154044.860366,-278241840.405396,39181751.550935,4635791.425884,31931431.244957,2
64643194.880406,3762016.318886,63448845.681991,201189255.643152,55840275.028660,44608447.715489,122681813.555123,3
65322814.689785,-19323.290278,65627203.112901,242886315.333999,-10197483.199854,-22322128.089337,-33627835.676897,4
64504736.284099,-1017528.143108,66301628.863571,244891005.181383,34887181.054050,15364076.128824,65695541.424318,4
69807601.870544,1800868.240952,68601582.222779,218964943.083294,-47568494.300028,24137776.704907,-122901582.990717,2
57040179.596996,944610.870093,60923567.044221,138442486.063272,15825202.512449,-15684622.161690,60776581.114066,4
54746295.505218,2006652.430318,56851623.189749,-42398554.826300,-53169832.171449,-10602980.480687,-2047023.714772,2
57441925.932008,-2923576.019476,56685396.938796,56506816.139845,17895095.890044,-9139725.916343,-61527567.920210,2
54394372.001929,2199454.017749,57178384.222702,-57752845.576033,-49791117.597787,-14835838.257634,3899460.644046,3
65448192.116854,-166291.217608,66192767.675412,246230644.664261,-12111119.390235,-23800523.430137,-27709247.260889,3
66083713.899937,-2402840.015213,69621765.257203,195118030.430923,35118357.210927,10112413.120520,93543415.070353,2
65196731.740428,-1617178.579937,70040180.034625,270243660.721500,26539296.506877,9647977.748748,31314879.753937,2
65510077.477969,149900.511414,66190882.360109,236706889.816467,-13747229.896610,-26055307.753394,-40796420.678289,4
65939213.093165,-2672155.006902,69827977.619723,206736587.317358,38544575.476920,7869636.508263,75110089.153753,3
65196731.740428,-1617178.579937,70040180.034625,270243660.721500,26539296.506877,9647977.748748,31314879.753937,3
57455913.607825,-2397522.027329,56728700.189211,52832884.827122,21649326.025153,-14747884.165234,-55248105.250399,2
69807601.870544,1800868.240952,68601582.222779,218964943.083294,-47568494.300028,24137776.704907,-122901582.990717,2
55975175.328348,327263.660941,61806775.420690,17123664.921077,17844946.926647,-14998970.060163,82493739.764301,3
65322814.689785,-19323.290278,65627203.112901,242886315.333999,-10197483.199854,-22322128.089337,-33627835.676897,1
65343139.059738,-1713537.336496,69970022.958758,277243203.943172,27873477.045644,9994680.958655,33556566.797377,2
65543969.141735,-2451188.209638,69283228.564331,214100518.967345,40027849.831848,8511714.738293,71008624.015528,1
57456903.446675,853126.651869,60225930.982830,152829183.469129,18781929.027569,-11689891.471134,68025477.633455,3
56784719.820546,-2989752.806520,56878161.351370,44366722.239907,24805552.990149,-9199140.739366,-54780399.683703,1
50001565.640066,-218993.762282,50142132.729041,1270004.239747,220279.726813,-362948.802972,7716633.197445,3
49905254.912313,373148.039082,49864290.291920,6799117.712616,-5006399.317024,665545.977044,5719941.897524,2
50513738.421895,12498.083807,50226030.031768,8245125.710982,1344447.242929,2624438.448327,-1676161.925788,3
50548262.019033,-12892.166158,50347873.463316,4321728.544479,3566727.506369,541601.734961,2252918.291357,3
50602259.827590,209790.792400,50499913.133947,12415964.522788,8292439.703288,4832877.035078,11194322.840771,1
50394309.272246,427993.640105,50604298.206816,8796003.645878,-8798817.616042,451105.864314,8059258.827851,2
49867212.438279,1877.640011,50061008.489305,1100515.527692,-746107.662610,-1151382.125351,2780815.134522,2
61416324.708447,-3374449.652131,60946540.714652,129134016.732970,-38672634.049331,30993143.770391,-129904896.217915,1
53445564.613875,-1408427.422791,54289322.108910,-10726470.827229,-12417159.588254,11364606.584883,8029947.738904,1
66175303.959166,-254003.215970,68538909.765121,1292807.432426,7181532.064205,-28791641.230718,-294460485.730787,1
61299248.371681,-4088519.200090,60775999.264266,121313612.042679,-30443223.870411,29308125.290337,-121685797.795633,2
67208074.573701,217728.790676,69050581.241819,751195.720493,-5340563.202141,-21413707.016675,-325460818.487309,2
53445564.613875,-1408427.422791,54289322.108910,-10726470.827229,-12417159.588254,11364606.584883,8029947.738904,2
67387412.820710,-355898.279524,68655003.207036,1563626.547213,2611946.996092,-24681224.774320,-313231686.024279,2
66532175.434201,214686.481166,69258942.384574,1274336.221006,-4807723.296586,-21668406.844032,-317436920.635717,1
60558922.690917,-3881180.368327,60045113.828481,126674352.541586,-31856784.374985,27438074.260655,-130281687.028198,4
52153845.870910,-1180328.912372,52277018.309445,7286731.819662,17746224.854197,-16959157.672844,-14171401.610122,0
52443160.448773,-1445087.588107,52523204.761045,9519425.073114,20374326.283467,-19156676.639512,-16877929.377877,0
30683668.621038,-5744146.108805,24820428.327776,-96687052.768308,103284744.418633,-98724176.758315,96003666.864490,3
30160935.159721,-4954968.828725,24574593.780261,-109201007.132995,107219078.358138,-104034204.937528,103515085.988945,3
30907545.540367,-6581510.421503,25010727.673174,-86630106.386805,99284474.536387,-98682029.900423,94488295.336145,2
30683668.621038,-5744146.108805,24820428.327776,-96687052.768308,103284744.418633,-98724176.758315,96003666.864490,1
62711819.202981,821539.212693,63280620.948189,100327007.491006,14856745.288227,67477726.368635,216232840.892330,1
51766097.527526,-361091.883924,51473967.097082,-6679287.761163,-4266490.163882,3216567.243346,4996044.483820,1
63777043.809851,404273.154016,63920716.183485,103615283.146340,13728215.189579,67152518.240283,221702382.556460,2
51570582.525072,-179553.716509,51293532.003957,-6712803.212315,-2262792.022743,861483.026974,4316082.664009,2
62711819.202981,821539.212693,63280620.948189,100327007.491006,14856745.288227,67477726.368635,216232840.892330,0
51675479.820872,-292780.501365,51427391.131821,-6174852.396645,-2931119.418054,2300208.812786,5794432.188985,0
66381037.266673,-604738.176069,68808284.004188,-77431592.110756,5388395.274574,-54295797.908630,-227713510.413160,0
65890060.995013,1180502.747363,62296376.648921,173239609.550872,8753807.913145,-12112615.049659,1945468.697859,0
51504099.241142,-138768.790168,51265879.894553,-6358789.201637,-1218561.692199,195691.490291,5377694.788184,3
69580452.744126,2879831.870166,67171598.822984,-193753539.100048,-17224636.541484,-19112402.947822,-71915114.936604,1
65970067.330915,57617.902679,65966158.641456,122671663.659569,56281479.729857,25277426.777951,91746643.489278,1
67236755.530130,-2573300.458839,63188800.275801,139444021.099755,-9952863.922658,1034479.970253,-83839681.785877,4
66773232.886203,-3381229.795401,62640111.409348,152755094.029936,-12853003.633371,1428613.307200,-91967919.014679,4
66499649.024870,-2769280.851501,62511940.798151,128942130.362182,-2868080.526918,1485140.265786,-92185151.589743,4
65668521.186595,295311.348837,65944515.601587,127950061.129110,52399345.597724,28934505.716512,87443058.032126,4
69378897.357351,3055655.790813,66673203.540607,-182912671.549957,-11374496.281464,-16554767.389620,-73550481.135729,4
69856787.813392,3012757.616635,66818243.435700,-186290209.029997,-9410591.458580,-21078780.328240,-73357032.586727,1
66296975.073037,-226433.240885,66018859.058615,118073707.526667,58625113.923197,21784979.089386,96797561.743039,1
67077048.786883,-2648118.997164,63071898.583592,134668976.456407,-9442935.168278,307612.951929,-92989747.066408,2
57447400.990460,4827973.077085,58821255.896908,-31692567.347406,21852934.795956,1794659.770908,-45498202.202280,2
65651570.800830,2789881.819942,65972240.587756,-160352645.010189,54673297.700991,-51256932.579169,161949960.926794,1
58909005.384073,6241413.689004,61175637.867329,-28083482.674082,26396206.853124,14346882.545065,-37129621.552971,4
57672596.055432,5551386.660607,59628973.617030,-41848653.288738,20842906.848934,8396732.032907,-40882614.082272,4
58475846.017820,5860489.005219,60834106.827243,-32491308.394672,23023195.401335,13332349.197479,-35366049.027069,4
51501311.778867,-89648.318783,51593875.378998,-9467271.269972,-5436183.210002,2397551.133076,-777292.359376,0
63533251.179119,-2159753.520858,60310812.859655,173316550.515068,-15089728.225690,-4725221.104997,-46955357.791273,0
51272624.244302,-13869.850243,51021906.715239,-4970420.990257,-1092921.745564,2747417.510011,5736453.295626,0
50986654.861737,130066.893213,50526965.709466,710707.283806,-2664089.750328,2152019.962736,15951761.239453,0
66268813.969447,494566.038118,65848793.663499,33479355.624172,1225718.876869,24484574.551357,-247681468.070126,2
51121135.435116,29705.431455,50948134.765458,-3587949.641665,-2704227.119771,4442086.330476,6253811.020269,0
64141194.244826,-2184815.874471,61026173.438125,190851210.566950,-17774589.918786,-5143702.060439,-50405291.993601,0
65382672.689634,-27469.730808,67255783.210429,230737964.824179,8235660.193022,5113010.243251,-34134670.416559,2
52954400.385607,922422.502835,54217882.416397,-9997364.989241,3301240.834934,13582089.518602,-16280132.610754,2
52954400.385607,922422.502835,54217882.416397,-9997364.989241,3301240.834934,13582089.518602,-16280132.610754,4
53091158.816114,1045332.292795,54371134.147339,-3589396.332195,3937083.598575,16541404.763856,-16762591.984872,2
64529598.856460,-348941.890363,64779900.449950,2143661.769621,10718243.801279,17380637.018760,-244028364.601044,2
64529598.856460,-348941.890363,64779900.449950,2143661.769621,10718243.801279,17380637.018760,-244028364.601044,2
64213730.627740,-339085.498192,64735735.353195,4664713.613935,11097510.547462,15233499.178029,-243134593.008854,4
64842286.487847,-134276.420978,64805055.489352,3124388.323666,13107732.964934,17735518.176676,-243900068.264124,1
52255060.874902,3095664.138025,52569177.910451,-51975370.488739,16730424.290049,20856840.355542,-46959127.704431,1
52814368.256877,2875069.438830,53340181.704193,-45537705.134712,27410820.952361,29727913.854440,-43371766.921791,2
52255060.874902,3095664.138025,52569177.910451,-51975370.488739,16730424.290049,20856840.355542,-46959127.704431,2
51567021.244867,2669470.190104,51764660.395709,-45377105.996662,15585940.869378,20231633.245838,-39346168.885263,1
70109918.983829,-2914609.553489,72130892.665680,81721803.390764,39683271.130486,45320267.948671,155461861.248507,0
68232923.425040,-2950256.847021,67468110.214647,112020238.126696,24686330.044329,54588196.125758,166906697.519230,2
73489336.368398,-1953993.309453,69831950.657473,133017271.592308,9659455.673476,4423575.828349,88383890.216200,2
