10.025935,0.994827,0.006578,0.525126,0.235933,2.385181,1.881378,0.006578,968.684404,2
9.744047,0.994589,0.009315,0.549455,0.233841,2.293049,1.769558,0.009315,861.320495,1
33.017006,0.986160,0.007457,0.465178,0.205682,2.454233,3.225340,0.007457,1134.652721,1
13.709609,0.984078,0.011385,0.511813,0.235069,2.210874,2.069303,0.011385,387.102167,1
243.278482,0.944489,0.004464,0.449567,0.196663,2.681831,3.943452,0.004464,2187.512298,1
56.975764,0.976824,0.002510,0.377906,0.173437,2.813144,4.545493,0.002510,1186.413466,4
18.686649,0.989229,0.004919,0.450331,0.208074,2.599899,2.610119,0.004919,866.854671,2
34.392857,0.962179,0.005115,0.419047,0.179185,2.624832,3.576531,0.005115,457.948870,3
49.941326,0.970613,0.003415,0.396264,0.167062,2.740446,4.443877,0.003415,830.502188,3
13.865221,0.934674,0.023975,0.557580,0.229601,1.945722,1.929847,0.023975,109.420216,3
835.019546,0.774208,0.004409,0.422439,0.186994,2.650161,8.744898,0.004409,1846.204346,2
31.908588,0.979291,0.007641,0.465648,0.203225,2.456703,3.190051,0.007641,763.167098,4
21.105442,0.990863,0.008527,0.475778,0.216640,2.451029,2.647109,0.008527,1149.923359,1
43.871173,0.982615,0.004653,0.436496,0.192716,2.640171,3.775085,0.004653,1253.956942,3
34.808673,0.974269,0.009205,0.457611,0.195556,2.408881,3.339286,0.009205,672.980714,4
51.020407,0.979582,0.003622,0.410558,0.181092,2.726977,4.095238,0.003622,1243.687240,2
16.172194,0.989615,0.005083,0.479185,0.219025,2.558006,2.356718,0.005083,777.941862,2
13.865221,0.934674,0.023975,0.557580,0.229601,1.945722,1.929847,0.023975,109.420216,3
834.223203,0.773142,0.004575,0.427665,0.187595,2.637818,8.691752,0.004575,1838.256293,0
24.936224,0.980849,0.009339,0.472899,0.212178,2.402046,2.776361,0.009339,653.881303,2
33.885203,0.954951,0.005635,0.421750,0.181491,2.588217,3.528061,0.005635,380.694358,3
13.119473,0.915221,0.023964,0.555958,0.227459,1.946596,1.918792,0.023964,80.362810,2
24.907313,0.977815,0.009789,0.474068,0.212289,2.372729,2.769558,0.009789,564.845813,3
775.826942,0.772555,0.004702,0.420296,0.187816,2.650252,7.410289,0.004702,1725.112864,2
834.654325,0.773572,0.004654,0.426341,0.188295,2.634426,8.705357,0.004654,1843.754036,0
8.387755,0.995740,0.008326,0.523182,0.225934,2.454348,1.804422,0.008326,982.647174,2
50.601190,0.979684,0.003362,0.409178,0.180991,2.741178,4.089286,0.003362,1240.110340,3
31.074829,0.979103,0.007832,0.463932,0.204659,2.447620,3.167517,0.007832,738.278550,4
540.738513,0.760398,0.005042,0.388310,0.177602,2.597029,6.250425,0.005042,1091.108451,2
34.434523,0.957359,0.005379,0.418762,0.180336,2.602546,3.574830,0.005379,407.690622,3
18.385204,0.989500,0.005495,0.454305,0.212146,2.569032,2.567177,0.005495,875.426013,3
51.397108,0.969771,0.003261,0.392634,0.165230,2.752104,4.528061,0.003261,831.974485,3
50.314625,0.972216,0.005444,0.430946,0.192866,2.564164,3.861395,0.005444,827.191098,2
18.532738,0.989312,0.004953,0.451613,0.209300,2.599139,2.593112,0.004953,866.956693,1
834.654325,0.773572,0.004654,0.426341,0.188295,2.634426,8.705357,0.004654,1843.754036,0
31.772959,0.979192,0.007630,0.462069,0.204534,2.456890,3.207483,0.007630,756.919160,2
50.882652,0.979233,0.003565,0.407563,0.177930,2.729028,4.120748,0.003565,1218.057775,2
21.105442,0.990863,0.008527,0.475778,0.216640,2.451029,2.647109,0.008527,1149.923359,1
13.882228,0.923622,0.024011,0.555045,0.227771,1.950643,1.957058,0.024011,94.211350,1
31.917091,0.971644,0.009279,0.454532,0.205762,2.340108,3.050595,0.009279,489.393485,1
29.957482,0.951179,0.013960,0.459544,0.207480,2.211572,2.982993,0.013960,310.514936,4
29.957482,0.951179,0.013960,0.459544,0.207480,2.211572,2.982993,0.013960,310.514936,3
29.644132,0.988369,0.005959,0.444765,0.198473,2.543580,3.171344,0.005959,1263.940569,2
32.512755,0.974250,0.008426,0.449793,0.202257,2.377322,3.109694,0.008426,555.224114,1
29.201105,0.948708,0.014091,0.460992,0.208212,2.202286,2.945153,0.014091,288.759934,1
29.752551,0.988578,0.005825,0.448119,0.198338,2.548623,3.163265,0.005825,1290.542232,1
41.561224,0.814703,0.002844,0.301154,0.123997,2.729390,4.760204,0.002844,112.160708,4
67.055271,0.867751,0.002690,0.283384,0.117065,2.731197,5.561224,0.002690,264.483706,4
64.588860,0.860426,0.002802,0.285949,0.118115,2.714247,5.439201,0.002802,243.136637,4
46.225765,0.824300,0.002434,0.297411,0.116475,2.782226,5.002126,0.002434,131.778826,4
55.781887,0.800706,0.001993,0.277740,0.110941,2.833947,5.560799,0.001993,139.772771,3
72.851614,0.873881,0.002625,0.280263,0.115873,2.743321,5.735969,0.002625,298.757073,3
50.584608,0.807841,0.002486,0.290965,0.111911,2.790663,5.241922,0.002486,131.807483,2
77.728315,0.875070,0.002550,0.276821,0.114553,2.756610,5.885629,0.002550,319.413597,1
35.396258,0.961976,0.006579,0.405117,0.189993,2.398256,3.411565,0.006579,444.426345,2
35.396258,0.961976,0.006579,0.405117,0.189993,2.398256,3.411565,0.006579,444.426345,2
35.396258,0.961976,0.006579,0.405117,0.189993,2.398256,3.411565,0.006579,444.426345,2
37.065901,0.968173,0.004999,0.390912,0.189904,2.537165,3.587160,0.004999,540.642871,2
88.873297,0.951762,0.002468,0.347642,0.145517,2.892141,5.743197,0.002468,923.150820,4
91.278910,0.951225,0.002988,0.359341,0.139476,2.853692,5.836735,0.002988,939.726092,4
64.222788,0.941351,0.006073,0.392507,0.173363,2.591495,4.621599,0.006073,543.267177,4
89.882226,0.949599,0.002274,0.337862,0.138814,2.909807,5.894983,0.002274,894.904022,4
89.882226,0.949599,0.002274,0.337862,0.138814,2.909807,5.894983,0.002274,894.904022,4
15.540816,0.980442,0.009129,0.451098,0.196989,2.425611,2.619898,0.009129,397.424348,0
23.565901,0.983062,0.019146,0.536161,0.215020,2.199123,2.448554,0.019146,677.545311,0
21.175170,0.978505,0.024071,0.522393,0.206740,2.168072,2.550170,0.024071,493.016791,4
12.176871,0.993347,0.037611,0.586187,0.214502,1.936100,1.859694,0.037611,802.659092,0
15.635204,0.980318,0.009170,0.450300,0.196492,2.428124,2.630952,0.009170,397.290704,4
24.610119,0.982652,0.018440,0.530696,0.214011,2.218753,2.525085,0.018440,692.608371,2
17.745323,0.980444,0.023031,0.547328,0.227110,2.048087,2.163690,0.023031,449.805000,2
15.635204,0.980318,0.009170,0.450300,0.196492,2.428124,2.630952,0.009170,397.290704,4
23.937074,0.981559,0.019820,0.536740,0.214548,2.177270,2.463435,0.019820,628.794115,2
17.437925,0.980100,0.023378,0.546690,0.228212,2.042237,2.152211,0.023378,435.320493,2
15.775085,0.980131,0.009254,0.450182,0.196152,2.429721,2.643282,0.009254,397.038368,3
23.565901,0.983062,0.019146,0.536161,0.215020,2.199123,2.448554,0.019146,677.545311,1
16.202806,0.980362,0.023906,0.551365,0.229670,2.026085,2.076105,0.023906,411.555394,2
30.833758,0.989734,0.003105,0.395283,0.181682,2.774624,3.537840,0.003105,1493.535385,3
43.488094,0.965805,0.011298,0.459567,0.199630,2.300962,3.596088,0.011298,577.480786,1
64.785713,0.962648,0.016376,0.511419,0.224559,2.081158,3.508503,0.016376,844.235064,1
44.372873,0.951992,0.012702,0.465052,0.200292,2.246090,3.510629,0.012702,440.983746,2
32.173894,0.989309,0.002973,0.393891,0.177304,2.759438,3.588861,0.002973,1496.070304,2
40.366496,0.976556,0.010165,0.456707,0.207353,2.344918,3.481292,0.010165,794.266787,3
33.460884,0.988544,0.003098,0.392840,0.173669,2.760941,3.659014,0.003098,1443.765211,3
32.559098,0.989155,0.002987,0.392561,0.177687,2.761486,3.611820,0.002987,1487.499067,1
43.377125,0.971078,0.010790,0.457176,0.199022,2.323537,3.600765,0.010790,680.608096,1
160.639453,0.685021,0.004219,0.317633,0.133736,2.594717,5.642007,0.004219,256.855605,1
160.198977,0.680064,0.004234,0.318664,0.133984,2.592120,5.619048,0.004234,253.065639,0
162.507650,0.685137,0.004201,0.316680,0.134183,2.596357,5.684524,0.004201,259.226494,2
160.639453,0.685021,0.004219,0.317633,0.133736,2.594717,5.642007,0.004219,256.855605,0
12.417942,0.887369,0.022797,0.535868,0.237715,1.959421,1.889031,0.022797,55.104954,2
30.481292,0.957949,0.040675,0.616949,0.243062,1.673358,1.804422,0.040675,361.226378,1
14.606717,0.894008,0.020386,0.523547,0.223207,2.020304,2.109269,0.020386,68.915674,1
60.239370,0.948278,0.004379,0.379161,0.176060,2.669575,4.618622,0.004379,580.675428,3
59.826104,0.949113,0.004337,0.377238,0.176670,2.674281,4.610969,0.004337,586.704924,2
59.002550,0.949088,0.004524,0.383785,0.177737,2.660116,4.537415,0.004524,577.349364,4
17.112245,0.991430,0.005260,0.460123,0.203245,2.538893,2.617347,0.005260,952.195837,1
59.826104,0.949113,0.004337,0.377238,0.176670,2.674281,4.610969,0.004337,586.704924,1
258.526355,0.918485,0.001109,0.175004,0.055909,3.146677,11.895408,0.001109,1568.470405,1
81.042941,0.655534,0.002554,0.251500,0.097579,2.730141,6.447704,0.002554,120.784985,2
254.025930,0.919329,0.001167,0.177199,0.056187,3.135843,11.761479,0.001167,1552.761646,2
81.042941,0.655534,0.002554,0.251500,0.097579,2.730141,6.447704,0.002554,120.784985,0
259.546338,0.917662,0.001158,0.176012,0.055963,3.140069,11.906037,0.001158,1555.423995,2
81.195577,0.646882,0.002531,0.250411,0.097582,2.733738,6.482143,0.002531,116.670104,2
88.470661,0.936182,0.002707,0.396919,0.174250,2.769088,3.938350,0.002707,695.224108,1
85.653059,0.945341,0.002628,0.393400,0.175126,2.785589,3.875000,0.002628,791.193781,2
88.470661,0.936182,0.002707,0.396919,0.174250,2.769088,3.938350,0.002707,695.224108,1
85.653059,0.945341,0.002628,0.393400,0.175126,2.785589,3.875000,0.002628,791.193781,2
15.315901,0.958979,0.017669,0.500081,0.221050,2.090222,2.225765,0.017669,189.705122,2
63.463859,0.979561,0.004012,0.383799,0.167687,2.756960,4.873724,0.004012,1472.459531,1
77.418791,0.969244,0.010203,0.435866,0.194364,2.422980,4.431548,0.010203,1227.645739,2
64.755951,0.974460,0.008110,0.410188,0.183785,2.524832,4.623299,0.008110,1218.367613,2
29.086309,0.978251,0.014766,0.530059,0.222345,2.154161,2.579507,0.014766,606.054135,2
13.556547,0.929799,0.019531,0.502511,0.217435,2.043855,2.179847,0.019531,96.558121,2
22.021258,0.990283,0.008488,0.458959,0.202860,2.423259,2.846939,0.008488,1102.965793,2
73.448553,0.980374,0.004483,0.358470,0.166558,2.767881,5.397534,0.004483,1783.325071,2
12.175595,0.924359,0.021590,0.509147,0.234103,1.954809,2.020833,0.021590,81.370158,3
28.701105,0.977703,0.014959,0.529589,0.222212,2.148109,2.561650,0.014959,581.943654,2
62.506376,0.973487,0.008648,0.415593,0.187391,2.494136,4.496173,0.008648,1136.578874,3
63.463859,0.979561,0.004012,0.383799,0.167687,2.756960,4.873724,0.004012,1472.459531,3
21.838860,0.989883,0.008958,0.461663,0.203507,2.400360,2.822704,0.008958,1048.013060,1
13.400935,0.930713,0.019779,0.504273,0.218236,2.038454,2.160289,0.019779,96.845986,2
23.841836,0.970258,0.007929,0.433407,0.199418,2.410645,3.054422,0.007929,405.382830,1
10.662415,0.983809,0.018277,0.530146,0.228111,2.066169,1.931122,0.018277,307.400068,2
21.642006,0.954552,0.018733,0.483315,0.210563,2.124324,2.661565,0.018733,241.942641,2
64.338859,0.978195,0.004359,0.387777,0.169604,2.733916,4.862670,0.004359,1397.199282,1
62.384353,0.973870,0.008639,0.414317,0.187200,2.497614,4.505102,0.008639,1149.456579,1
13.593962,0.930199,0.019319,0.501890,0.216559,2.050886,2.186650,0.019319,97.545442,3
12.356717,0.941882,0.020763,0.509230,0.232282,1.986153,2.034439,0.020763,106.534367,1
77.418791,0.969244,0.010203,0.435866,0.194364,2.422980,4.431548,0.010203,1227.645739,1
789.165372,0.790939,0.005844,0.381822,0.170666,2.645584,8.854167,0.005844,1901.806206,1
41.566326,0.984018,0.010004,0.489514,0.209271,2.308306,3.188775,0.010004,1242.610919,1
212.014453,0.929955,0.007796,0.499410,0.220212,2.432599,3.681973,0.007796,1492.695724,1
123.127975,0.843040,0.019602,0.499851,0.206593,2.090885,3.995323,0.019602,326.866802,1
24.814625,0.990747,0.007682,0.469801,0.211192,2.391214,2.761054,0.007682,1322.582540,1
789.165372,0.790939,0.005844,0.381822,0.170666,2.645584,8.854167,0.005844,1901.806206,3
512.545060,0.844047,0.007003,0.451332,0.196433,2.475547,6.491496,0.007003,1649.201256,2
20.420493,0.991531,0.010836,0.533026,0.231934,2.268494,2.276786,0.010836,1184.498806,3
39.443027,0.984682,0.009614,0.490735,0.212110,2.311217,3.098639,0.009614,1229.215251,3
40.897533,0.888109,0.025288,0.525300,0.225453,1.932886,2.610119,0.025288,125.920943,2
24.745323,0.990593,0.007860,0.470152,0.210673,2.385873,2.755527,0.007860,1299.617129,2
788.955763,0.791012,0.005661,0.383236,0.171578,2.654350,8.835884,0.005661,1900.174743,4
516.022526,0.844590,0.006701,0.448613,0.195725,2.488495,6.598214,0.006701,1656.306304,1
20.600765,0.991645,0.010715,0.531578,0.232836,2.272492,2.283588,0.010715,1206.683383,4
24.745323,0.990593,0.007860,0.470152,0.210673,2.385873,2.755527,0.007860,1299.617129,2
44.885203,0.887460,0.025050,0.523616,0.223159,1.944036,2.702381,0.025050,139.256072,2
40.647533,0.984449,0.009671,0.489868,0.210691,2.313429,3.144133,0.009671,1248.052470,4
25.712585,0.990349,0.007666,0.466847,0.210022,2.397219,2.814626,0.007666,1315.574011,2
44.885203,0.887460,0.025050,0.523616,0.223159,1.944036,2.702381,0.025050,139.256072,3
210.781459,0.928612,0.007983,0.498741,0.223031,2.423738,3.636905,0.007983,1455.996388,2
49.547618,0.981944,0.007897,0.460892,0.205439,2.409646,3.613095,0.007897,1319.204626,2
374.472778,0.900698,0.006886,0.384304,0.172234,2.598965,7.344388,0.006886,1890.258569,3
144.687922,0.943323,0.001108,0.267981,0.112092,3.055727,7.659013,0.001108,1254.787692,4
113.626274,0.960851,0.001348,0.288897,0.117140,3.015200,7.034439,0.001348,1412.610337,4
111.272957,0.958142,0.001028,0.248326,0.100207,3.105595,7.480442,0.001028,1317.953015,2
129.389028,0.942360,0.001197,0.256236,0.106913,3.063712,7.839711,0.001197,1119.707439,4
125.696852,0.906399,0.001580,0.256771,0.111788,2.958557,7.559099,0.001580,673.833405,2
61.928145,0.924537,0.003247,0.315631,0.148578,2.720429,5.202806,0.003247,417.128083,2
125.938348,0.911049,0.001597,0.256670,0.111381,2.959140,7.554847,0.001597,710.696277,3
142.617769,0.945449,0.001152,0.268478,0.115915,3.046055,7.646684,0.001152,1285.761287,3
108.881376,0.957922,0.001427,0.291373,0.120811,2.992231,6.838010,0.001427,1251.246137,2
112.633076,0.962137,0.001943,0.296030,0.115602,2.994213,7.014881,0.001943,1451.577652,2
137.423041,0.945416,0.001128,0.270729,0.113674,3.045928,7.461309,0.001128,1235.704259,4
103.378399,0.962156,0.001495,0.294616,0.127428,2.994257,6.733843,0.001495,1312.269873,3
112.633076,0.962137,0.001943,0.296030,0.115602,2.994213,7.014881,0.001943,1451.577652,3
61.846513,0.919657,0.003033,0.318399,0.133544,2.746255,5.223214,0.003033,391.964150,2
111.272957,0.958142,0.001028,0.248326,0.100207,3.105595,7.480442,0.001028,1317.953015,2
131.843960,0.938543,0.001076,0.244810,0.102535,3.089833,8.169643,0.001076,1071.393809,3
144.687922,0.943323,0.001108,0.267981,0.112092,3.055727,7.659013,0.001108,1254.787692,1
112.475338,0.962650,0.001928,0.294843,0.114741,2.996516,7.028061,0.001928,1470.736246,2
104.150508,0.962751,0.001430,0.293772,0.126640,3.003220,6.770408,0.001430,1345.195049,1
130.299318,0.941306,0.001258,0.258510,0.107749,3.052349,7.833333,0.001258,1107.444837,3
60.056547,0.922097,0.003227,0.315527,0.148191,2.721389,5.143282,0.003227,392.264114,1
34.868197,0.840375,0.004306,0.315891,0.138214,2.550131,4.253401,0.004306,108.681505,3
30.407313,0.715702,0.004904,0.313678,0.137034,2.497398,4.164966,0.004904,54.803028,2
52.339285,0.842092,0.003436,0.291784,0.128540,2.638621,5.077381,0.003436,165.389997,3
53.481717,0.840163,0.003336,0.287025,0.125733,2.651305,5.161139,0.003336,166.911672,3
56.425594,0.848942,0.003502,0.281495,0.117838,2.638295,5.324405,0.003502,185.693310,1
34.093537,0.782073,0.004807,0.312148,0.146136,2.503488,4.200680,0.004807,80.616892,2
39.207483,0.821576,0.004090,0.304742,0.134122,2.577286,4.539966,0.004090,109.138227,2
22.375000,0.987042,0.004703,0.440562,0.207166,2.602520,2.876701,0.004703,815.597816,1
21.826105,0.938679,0.007052,0.429766,0.195814,2.475066,2.924745,0.007052,173.469156,1
376.592681,0.912984,0.003854,0.399098,0.173425,2.734861,4.763605,0.003854,2152.544106,1
22.627551,0.985472,0.004422,0.442945,0.202280,2.613448,2.861395,0.004422,748.807928,2
184.346935,0.954859,0.003549,0.412924,0.182547,2.760118,3.829082,0.003549,2026.311877,2
21.826105,0.938679,0.007052,0.429766,0.195814,2.475066,2.924745,0.007052,173.469156,2
348.455352,0.920729,0.003470,0.403131,0.174894,2.773001,4.609269,0.003470,2188.941780,2
184.431544,0.954575,0.003699,0.410367,0.181954,2.747718,3.845663,0.003699,2014.252141,1
20.930272,0.986988,0.005144,0.447503,0.208731,2.573537,2.778061,0.005144,763.741456,4
36.242771,0.900738,0.010116,0.462708,0.208682,2.234162,2.838010,0.010116,190.194402,0
37.223638,0.909038,0.009991,0.461986,0.208250,2.241981,2.886054,0.009991,212.504621,0
38.352040,0.984418,0.003174,0.359102,0.161115,2.716340,4.128401,0.003174,1223.984323,3
36.899659,0.985644,0.004311,0.386525,0.187903,2.620318,3.817177,0.004311,1275.854329,3
38.115220,0.984394,0.003145,0.358394,0.161069,2.718309,4.122874,0.003145,1214.526482,2
38.352040,0.984418,0.003174,0.359102,0.161115,2.716340,4.128401,0.003174,1223.984323,1
22.158163,0.990742,0.006051,0.499217,0.212972,2.497142,2.596939,0.006051,1167.561948,1
12.431973,0.886461,0.011440,0.455862,0.220398,2.147776,2.258503,0.011440,49.749743,1
20.222789,0.991636,0.004652,0.470594,0.208435,2.569611,2.659864,0.004652,1177.199272,2
11.281462,0.883566,0.011618,0.456663,0.220842,2.141535,2.206633,0.011618,46.658248,2
22.158163,0.990742,0.006051,0.499217,0.212972,2.497142,2.596939,0.006051,1167.561948,0
11.854592,0.886020,0.011816,0.458621,0.221499,2.136608,2.220238,0.011816,48.122217,0
650.626692,0.814665,0.001897,0.341539,0.154852,2.917447,6.910714,0.001897,1757.895003,0
49.562074,0.968193,0.002792,0.369646,0.169481,2.734543,4.268707,0.002792,761.991015,0
10.736394,0.886363,0.012015,0.459535,0.221650,2.130713,2.170918,0.012015,46.108964,3
480.860961,0.785019,0.002329,0.330193,0.141377,2.846623,7.671343,0.002329,1111.130069,1
33.520833,0.982633,0.004208,0.424729,0.198915,2.602345,3.439201,0.004208,913.672130,1
62.138604,0.969309,0.002863,0.357267,0.165570,2.799149,5.013605,0.002863,994.066435,4
61.733842,0.970026,0.003443,0.356072,0.162517,2.767338,5.031463,0.003443,1013.738731,4
61.634778,0.968070,0.003013,0.358362,0.164131,2.786387,4.987670,0.003013,950.466196,4
33.334608,0.982681,0.004224,0.424763,0.198889,2.599062,3.432398,0.004224,911.882002,4
477.198972,0.776188,0.002446,0.332722,0.144064,2.830172,7.517857,0.002446,1057.968821,4
481.016574,0.782342,0.002367,0.327618,0.140369,2.844025,7.692602,0.002367,1095.625772,1
33.643282,0.982602,0.004197,0.425775,0.198614,2.604782,3.443452,0.004197,913.132831,1
63.494472,0.968547,0.002885,0.357048,0.163605,2.800250,5.064201,0.002885,992.107818,2
59.801019,0.967588,0.003709,0.345266,0.160803,2.728565,4.977891,0.003709,915.123001,2
58.779336,0.977720,0.005479,0.418883,0.196226,2.546095,4.021684,0.005479,1290.916913,1
74.664540,0.964061,0.003192,0.336245,0.152421,2.760047,5.423894,0.003192,1030.859277,4
61.532312,0.968805,0.004031,0.346427,0.168773,2.691017,4.936224,0.004031,980.633846,4
71.540390,0.964216,0.003235,0.337667,0.150958,2.755703,5.346514,0.003235,986.785726,4
379.389020,0.424142,0.004868,0.387024,0.184348,2.499589,5.501275,0.004868,331.079972,0
41.227465,0.975233,0.002914,0.348860,0.154883,2.736983,4.196003,0.002914,788.382080,0
381.636474,0.435221,0.004501,0.382876,0.181941,2.521457,5.455357,0.004501,338.916816,0
309.322273,0.607403,0.004233,0.378843,0.176042,2.563008,5.102891,0.004233,394.353555,0
18.539966,0.990117,0.001890,0.369367,0.168567,2.839544,3.171769,0.001890,931.394179,2
381.583327,0.432289,0.004551,0.382656,0.181968,2.516307,5.451531,0.004551,336.790033,0
41.874574,0.977203,0.002836,0.348143,0.153772,2.749831,4.231718,0.002836,864.696028,0
26.098639,0.986829,0.001620,0.344967,0.153033,2.929008,3.731292,0.001620,930.926705,2
22.292942,0.957152,0.006740,0.425661,0.194108,2.443959,3.036990,0.006740,256.617839,2
22.292942,0.957152,0.006740,0.425661,0.194108,2.443959,3.036990,0.006740,256.617839,4
22.372874,0.957965,0.006715,0.423699,0.194999,2.446431,3.048044,0.006715,262.548082,2
940.065032,0.756979,0.000927,0.216601,0.086253,3.129114,12.551445,0.000927,1944.468406,2
940.065032,0.756979,0.000927,0.216601,0.086253,3.129114,12.551445,0.000927,1944.468406,2
918.307380,0.759789,0.000944,0.218997,0.086498,3.125746,12.353316,0.000944,1923.000389,4
917.981274,0.761198,0.000924,0.219758,0.086495,3.131220,12.339285,0.000924,1933.069041,1
25.619898,0.964428,0.009215,0.451486,0.207307,2.319840,2.880102,0.009215,336.319848,1
24.681547,0.972149,0.008132,0.444067,0.202556,2.352077,2.963861,0.008132,382.231845,2
25.619898,0.964428,0.009215,0.451486,0.207307,2.319840,2.880102,0.009215,336.319848,2
24.227466,0.960540,0.010000,0.459277,0.209339,2.283300,2.775085,0.010000,289.008193,1
571.731708,0.773976,0.000642,0.166550,0.057395,3.249017,12.923894,0.000642,1269.420497,0
303.736388,0.891328,0.002046,0.180815,0.046028,3.168563,12.682823,0.002046,1379.278105,2
395.713003,0.822027,0.000949,0.144151,0.039462,3.253853,15.647534,0.000949,1109.416029,2
132.492770,0.945276,0.000707,0.198742,0.074107,3.205393,8.872024,0.000707,1200.023416,1
144.908160,0.898221,0.000834,0.188815,0.066284,3.166226,9.438775,0.000834,711.819413,1
571.731708,0.773976,0.000642,0.166550,0.057395,3.249017,12.923894,0.000642,1269.420497,0
194.147531,0.930524,0.001284,0.191990,0.054089,3.173797,10.794643,0.001284,1381.963690,2
415.682390,0.815459,0.000901,0.142086,0.040661,3.244643,16.005527,0.000901,1122.719838,2
132.492770,0.945276,0.000707,0.198742,0.074107,3.205393,8.872024,0.000707,1200.023416,1
266.846933,0.899416,0.001286,0.169990,0.049296,3.192597,12.736394,0.001286,1310.443932,2
571.731708,0.773976,0.000642,0.166550,0.057395,3.249017,12.923894,0.000642,1269.420497,0
571.731708,0.773976,0.000642,0.166550,0.057395,3.249017,12.923894,0.000642,1269.420497,0
286.964280,0.897600,0.001894,0.181222,0.050755,3.177467,12.321428,0.001894,1389.414048,0
140.211307,0.903751,0.000788,0.190834,0.067009,3.167422,9.230867,0.000788,725.067712,1
32.712585,0.978341,0.002570,0.368646,0.158510,2.798981,3.988095,0.002570,748.206583,4
7.083758,0.897847,0.023568,0.555004,0.227742,1.946196,1.654337,0.023568,35.136805,0
8.882653,0.943600,0.029232,0.573608,0.228729,1.882441,1.648810,0.029232,74.992090,1
14.145833,0.968178,0.009690,0.488363,0.215615,2.343841,2.309099,0.009690,223.007380,0
9.212585,0.953120,0.040146,0.604386,0.239801,1.691896,1.478741,0.040146,98.132692,1
18.252551,0.934319,0.012632,0.443470,0.191085,2.321343,2.859694,0.012632,138.815013,1
6.193452,0.952554,0.034451,0.595218,0.238267,1.752202,1.383078,0.034451,65.024212,1
18.252551,0.934319,0.012632,0.443470,0.191085,2.321343,2.859694,0.012632,138.815013,2
29.252125,0.979067,0.003655,0.394541,0.169289,2.701336,3.646684,0.003655,700.282796,2
6.406037,0.951913,0.033721,0.592595,0.237720,1.764807,1.407738,0.033721,66.428022,2
13.392432,0.893231,0.018842,0.512771,0.212598,2.101961,2.235119,0.018842,65.005777,2
32.712585,0.978341,0.002570,0.368646,0.158510,2.798981,3.988095,0.002570,748.206583,2
6.193452,0.952554,0.034451,0.595218,0.238267,1.752202,1.383078,0.034451,65.024212,1
41.809098,0.986216,0.004925,0.438844,0.177694,2.628004,3.846514,0.004925,1440.125532,2
334.072275,0.814914,0.002683,0.409801,0.193023,2.774853,4.958333,0.002683,894.630911,0
41.508503,0.986385,0.004784,0.434116,0.176651,2.634588,3.865646,0.004784,1439.202972,3
217.284437,0.862932,0.003484,0.453033,0.204129,2.669343,4.145833,0.003484,783.225779,3
41.832482,0.986387,0.004804,0.432243,0.177198,2.632480,3.884354,0.004804,1451.602375,2
330.068023,0.810462,0.002866,0.421761,0.197929,2.743076,4.714286,0.002866,863.030601,2
41.508503,0.986385,0.004784,0.434116,0.176651,2.634588,3.865646,0.004784,1439.202972,1
